timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727285658516,1777,https://eticket.railway.gov.bd/-1,200,OK,Thread Group 1-16,bin,true,,1473,659,49,49,https://eticket.railway.gov.bd/favicon.ico,1777,0,1426
1727285658516,27498,https://eticket.railway.gov.bd/-2,200,OK,Thread Group 1-16,text,true,,231208,675,49,49,https://eticket.railway.gov.bd/styles.f157b4c3ce05f7be.css,2587,0,0
1727285658516,8468,https://eticket.railway.gov.bd/-3,200,OK,Thread Group 1-16,text,true,,3932,675,49,49,https://eticket.railway.gov.bd/runtime.abc71876f40432ce.js,8468,0,2892
1727285658516,59063,https://eticket.railway.gov.bd/-4,200,OK,Thread Group 1-16,text,true,,34272,677,49,49,https://eticket.railway.gov.bd/polyfills.ede33a943f10bd51.js,3612,0,1427
1727285658517,88758,https://eticket.railway.gov.bd/-5,200,OK,Thread Group 1-16,text,true,,862478,675,49,49,https://eticket.railway.gov.bd/scripts.65e9d18718082a04.js,2787,0,2135
1727285658517,79851,https://eticket.railway.gov.bd/-6,200,OK,Thread Group 1-16,text,true,,629290,672,49,49,https://eticket.railway.gov.bd/main.3b0f67becae87e5b.js,2648,0,1425
1727285656769,91597,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-32,text,true,,1773552,4681,49,49,https://eticket.railway.gov.bd/,772,0,351
1727285656769,772,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-32,text,true,,10899,648,49,49,https://eticket.railway.gov.bd/,772,0,351
1727285657544,180,https://eticket.railway.gov.bd/-1,200,OK,Thread Group 1-32,bin,true,,1473,659,49,49,https://eticket.railway.gov.bd/favicon.ico,180,0,0
1727285657544,39904,https://eticket.railway.gov.bd/-2,200,OK,Thread Group 1-32,text,true,,231208,675,49,49,https://eticket.railway.gov.bd/styles.f157b4c3ce05f7be.css,1225,0,278
1727285657544,792,https://eticket.railway.gov.bd/-3,200,OK,Thread Group 1-32,text,true,,3932,675,49,49,https://eticket.railway.gov.bd/runtime.abc71876f40432ce.js,792,0,277
1727285657544,34784,https://eticket.railway.gov.bd/-4,200,OK,Thread Group 1-32,text,true,,34272,677,49,49,https://eticket.railway.gov.bd/polyfills.ede33a943f10bd51.js,2197,0,298
1727285657544,90822,https://eticket.railway.gov.bd/-5,200,OK,Thread Group 1-32,text,true,,862478,675,49,49,https://eticket.railway.gov.bd/scripts.65e9d18718082a04.js,1560,0,297
1727285657545,82618,https://eticket.railway.gov.bd/-6,200,OK,Thread Group 1-32,text,true,,629290,672,49,49,https://eticket.railway.gov.bd/main.3b0f67becae87e5b.js,4415,0,313
1727285656655,91785,https://eticket.railway.gov.bd/,200,OK,Thread Group 1-26,text,true,,1773552,4681,49,49,https://eticket.railway.gov.bd/,9690,0,1616
1727285656655,9690,https://eticket.railway.gov.bd/-0,200,OK,Thread Group 1-26,text,true,,10899,648,49,49,https://eticket.railway.gov.bd/,9690,0,1616
1727285666347,124,https://eticket.railway.gov.bd/-1,200,OK,Thread Group 1-26,bin,true,,1473,659,49,49,https://eticket.railway.gov.bd/favicon.ico,124,0,0
1727285666347,37392,https://eticket.railway.gov.bd/-2,200,OK,Thread Group 1-26,text,true,,231208,675,49,49,https://eticket.railway.gov.bd/styles.f157b4c3ce05f7be.css,4449,0,3400
1727285666347,7920,https://eticket.railway.gov.bd/-3,200,OK,Thread Group 1-26,text,true,,3932,675,49,49,https://eticket.railway.gov.bd/runtime.abc71876f40432ce.js,7920,0,7583
1727285666347,1135,https://eticket.railway.gov.bd/-4,200,OK,Thread Group 1-26,text,true,,34272,677,49,49,https://eticket.railway.gov.bd/polyfills.ede33a943f10bd51.js,797,0,438
1727285666347,82093,https://eticket.railway.gov.bd/-5,200,OK,Thread Group 1-26,text,true,,862478,675,49,49,https://eticket.railway.gov.bd/scripts.65e9d18718082a04.js,18550,0,17800
